timestamp,open,high,low,close,volume,Symbol,{
2023-07-20,121.42,124.09,118.22,119.2,37906763.0,GOOGL,
2023-07-19,124.6,125.18,121.8,122.03,37224033.0,GOOGL,
2023-07-18,124.6,124.68,122.96,123.76,26226447.0,GOOGL,
2023-07-17,125.94,127.0999,124.195,124.65,25716215.0,GOOGL,
2023-07-14,124.8,126.775,123.49,125.42,33283076.0,GOOGL,
2023-07-13,120.93,124.83,120.45,124.54,44297915.0,GOOGL,
2023-12-01,146.0,147.245,145.55,147.03,39951833.0,AMZN,
2023-11-30,144.76,146.93,144.332,146.09,65814022.0,AMZN,
2023-11-29,147.85,148.54,145.97,146.32,40610907.0,AMZN,
2023-11-28,146.98,147.5999,145.53,147.03,42711682.0,AMZN,
2023-11-27,147.53,149.26,146.88,147.73,53762428.0,AMZN,
2023-11-24,146.7,147.2,145.32,146.74,22378379.0,AMZN,
2023-11-22,144.57,147.74,144.57,146.71,45700002.0,AMZN,
2023-11-21,143.91,144.05,141.5,143.9,71225992.0,AMZN,
2023-11-20,145.13,146.63,144.725,146.13,41978766.0,AMZN,
2023-11-17,142.66,145.23,142.545,145.18,49678437.0,AMZN,
2023-11-16,140.91,143.32,139.52,142.83,49653512.0,AMZN,
2023-11-15,147.06,147.29,142.59,143.2,63875720.0,AMZN,
2023-11-14,145.0,147.26,144.68,145.8,56674551.0,AMZN,
2023-11-13,142.08,143.23,140.67,142.59,35680570.0,AMZN,
2023-11-10,140.46,143.65,139.91,143.56,49349937.0,AMZN,
2023-11-09,142.02,142.65,139.84,140.6,36235367.0,AMZN,
2023-11-08,142.97,143.12,141.2183,142.08,44521658.0,AMZN,
2023-11-07,140.55,143.37,140.5,142.71,53553537.0,AMZN,
2023-11-06,138.76,140.73,138.36,139.74,44970417.0,AMZN,
2023-11-03,138.99,139.49,137.45,138.6,44059805.0,AMZN,
2023-11-02,138.73,138.81,136.47,138.07,52236693.0,AMZN,
2023-11-01,133.96,137.35,133.71,137.0,61529409.0,AMZN,
2023-10-31,132.75,133.57,131.71,133.09,51589380.0,AMZN,
2023-10-30,129.72,133.0,128.56,132.71,72485542.0,AMZN,
2023-10-27,126.2,130.02,125.52,127.74,125309313.0,AMZN,
2023-10-26,120.63,121.6393,118.35,119.57,100419516.0,AMZN,
2023-10-25,126.04,126.34,120.79,121.39,74577544.0,AMZN,
2023-10-24,127.74,128.8,126.34,128.56,46477355.0,AMZN,
2023-10-23,124.63,127.88,123.98,126.56,48259953.0,AMZN,
2023-10-20,128.05,128.17,124.97,125.17,56406410.0,AMZN,
2023-10-19,130.565,132.24,127.47,128.4,60961355.0,AMZN,
2023-10-18,129.9,130.6699,127.51,128.13,42699479.0,AMZN,
2023-10-17,130.39,132.58,128.71,131.47,49344550.0,AMZN,
2023-10-16,130.69,133.07,130.425,132.55,42832918.0,AMZN,
2023-10-13,132.98,133.3145,128.95,129.79,45824685.0,AMZN,
2023-10-12,132.17,134.48,131.23,132.33,55528581.0,AMZN,
2023-10-11,129.74,132.05,129.61,131.83,40741842.0,AMZN,
2023-10-10,128.82,130.74,128.05,129.48,42178619.0,AMZN,
2023-10-09,126.22,128.79,124.76,128.26,38773738.0,AMZN,
2023-10-06,124.16,128.45,124.13,127.96,46836698.0,AMZN,
2023-10-05,126.71,126.73,124.33,125.96,39660643.0,AMZN,
2023-10-04,126.06,127.36,125.68,127.0,44203870.0,AMZN,
2023-10-03,128.06,128.52,124.2544,124.72,51564991.0,AMZN,
2023-10-02,127.28,130.47,126.54,129.46,48029744.0,AMZN,
2023-09-29,128.2,129.15,126.32,127.12,62411730.0,AMZN,
2023-09-28,124.04,126.5801,123.04,125.98,54554968.0,AMZN,
2023-09-27,125.76,127.48,124.13,125.98,66553449.0,AMZN,
2023-09-26,130.12,130.39,125.28,125.98,73048207.0,AMZN,
2023-09-25,129.36,131.78,128.77,131.27,46017825.0,AMZN,
2023-09-22,131.11,132.03,128.52,129.12,59904348.0,AMZN,
2023-09-21,131.94,132.24,129.31,129.33,70343342.0,AMZN,
2023-09-20,138.55,139.37,135.2,135.29,46263716.0,AMZN,
2023-09-19,138.7,138.84,135.56,137.63,61482470.0,AMZN,
2023-09-18,140.48,141.75,139.22,139.98,42823480.0,AMZN,
2023-09-15,142.69,143.57,140.09,140.39,102909327.0,AMZN,
2023-09-14,145.08,145.86,142.95,144.72,64033607.0,AMZN,
2023-09-13,140.95,144.98,140.865,144.85,60465175.0,AMZN,
2023-09-12,142.32,143.0,140.61,141.23,42668452.0,AMZN,
2023-09-11,138.75,143.62,138.64,143.1,56764525.0,AMZN,
2023-09-08,136.86,138.8519,136.75,138.23,38365929.0,AMZN,
2023-09-07,133.9,138.03,133.16,137.85,48498912.0,AMZN,
2023-09-06,136.32,137.45,134.61,135.36,41785507.0,AMZN,
2023-09-05,137.73,137.8,135.82,137.27,40636738.0,AMZN,
2023-09-01,139.455,139.96,136.875,138.12,40991536.0,AMZN,
2023-08-31,135.06,138.7885,135.0,138.01,58781314.0,AMZN,
2023-08-30,134.93,135.68,133.92,135.07,36137015.0,AMZN,
2023-08-29,133.38,135.14,133.25,134.91,38646093.0,AMZN,
2023-08-28,133.78,133.95,131.85,133.14,34108410.0,AMZN,
2023-08-25,132.47,133.87,130.58,133.26,44147451.0,AMZN,
2023-08-24,136.4,136.775,131.83,131.84,43646250.0,AMZN,
2023-08-23,134.5,135.95,133.22,135.52,42801043.0,AMZN,
2023-08-22,135.08,135.65,133.73,134.25,32935104.0,AMZN,
2023-08-21,133.74,135.185,132.71,134.68,41442483.0,AMZN,
2023-08-18,131.62,134.065,131.15,133.22,48497698.0,AMZN,
2023-08-17,135.46,136.085,133.53,133.98,48354085.0,AMZN,
2023-08-16,137.19,137.27,135.01,135.07,41675903.0,AMZN,
2023-08-15,140.05,141.2778,137.23,137.67,42781521.0,AMZN,
2023-08-14,138.3,140.59,137.75,140.57,47148699.0,AMZN,
2023-08-11,137.4,139.33,137.0,138.41,42905833.0,AMZN,
2023-08-10,139.075,140.41,137.49,138.56,58928402.0,AMZN,
2023-08-09,139.97,140.32,137.1,137.85,50017349.0,AMZN,
2023-08-08,140.62,140.84,138.42,139.94,51710497.0,AMZN,
2023-08-07,140.99,142.54,138.95,142.22,71213112.0,AMZN,
2023-08-04,141.06,143.63,139.32,139.57,153128470.0,AMZN,
2023-08-03,127.48,129.84,126.41,128.91,91163736.0,AMZN,
2023-08-02,130.154,130.23,126.82,128.21,51027614.0,AMZN,
2023-08-01,133.55,133.69,131.6199,131.69,42298925.0,AMZN,
2023-07-31,133.2,133.87,132.38,133.68,41901516.0,AMZN,
2023-07-28,129.69,133.01,129.33,132.21,46317381.0,AMZN,
2023-07-27,131.0,132.63,127.79,128.25,52610661.0,AMZN,
2023-07-26,126.51,129.08,126.11,128.15,53910087.0,AMZN,
2023-07-25,129.31,129.58,128.53,129.13,39236663.0,AMZN,
2023-07-24,130.305,131.66,128.35,128.8,45671535.0,AMZN,
2023-07-21,131.34,131.37,128.415,130.0,133307294.0,AMZN,
2023-07-20,134.07,134.7915,129.33,129.96,59820579.0,AMZN,
2023-07-19,133.39,135.99,132.53,135.36,54531037.0,AMZN,
2023-07-18,132.71,133.86,131.355,132.83,54969133.0,AMZN,
2023-07-17,134.56,135.62,133.21,133.56,48450198.0,AMZN,
2023-07-14,134.06,136.65,134.06,134.68,54487090.0,AMZN,
2023-07-13,134.04,134.67,132.71,134.3,61170883.0,AMZN,
2023-12-01,465.25,472.0,461.87,467.65,36931701.0,NVDA,
2023-11-30,480.24,481.1,464.22,467.7,52624663.0,NVDA,
2023-11-29,483.79,487.62,478.6,481.4,38200465.0,NVDA,
2023-11-28,482.36,483.229,474.73,478.21,40149085.0,NVDA,
2023-11-27,478.0,485.3,476.52,482.42,39566190.0,NVDA,
2023-11-24,484.7001,489.21,477.45,477.76,29464464.0,NVDA,
2023-11-22,498.52,503.3494,476.9,487.16,90064233.0,NVDA,
2023-11-21,501.26,505.17,492.22,499.44,56574687.0,NVDA,
2023-11-20,493.12,505.48,491.8101,504.09,41614260.0,NVDA,
2023-11-17,495.24,497.17,490.07,492.98,32589691.0,NVDA,
2023-11-16,486.79,495.2469,483.3,494.8,33975624.0,NVDA,
2023-11-15,499.35,499.6,482.0,488.88,47549735.0,NVDA,
2023-11-14,496.8,498.34,490.4001,496.56,41695387.0,NVDA,
2023-11-13,483.2,491.16,480.9901,486.2,38413570.0,NVDA,
2023-11-10,475.0,484.72,472.8301,483.35,42244156.0,NVDA,
2023-11-09,474.67,482.3,467.5,469.5,54049597.0,NVDA,
2023-11-08,461.0,468.67,459.68,465.74,34671894.0,NVDA,
2023-11-07,457.19,462.18,451.575,459.55,34316547.0,NVDA,
2023-11-06,452.845,459.35,448.99,457.51,40073335.0,NVDA,
2023-11-03,440.2,453.0899,437.23,450.05,42460959.0,NVDA,
2023-11-02,433.28,438.84,428.94,435.06,40917187.0,NVDA,
2023-11-01,408.84,423.81,408.69,423.25,43759290.0,NVDA,
2023-10-31,404.5,408.79,392.3001,407.8,51796870.0,NVDA,
2023-10-30,410.87,417.66,404.81,411.61,38802814.0,NVDA,
2023-10-27,411.3,412.06,400.15,405.0,41678441.0,NVDA,
2023-10-26,418.53,422.5555,398.8019,403.26,54100132.0,NVDA,
2023-10-25,433.98,436.5,415.55,417.79,39837922.0,NVDA,
2023-10-24,430.77,436.97,426.91,436.63,40146337.0,NVDA,
2023-10-23,412.29,432.4799,409.45,429.75,47853049.0,NVDA,
2023-10-20,418.9,424.7,410.78,413.87,47726605.0,NVDA,
2023-10-19,428.11,432.97,418.82,421.01,50123308.0,NVDA,
2023-10-18,425.91,432.19,418.25,421.96,62729434.0,NVDA,
2023-10-17,440.0,447.54,424.8,439.38,81233267.0,NVDA,
2023-10-16,450.63,462.25,449.12,460.95,37509924.0,NVDA,
2023-10-13,469.6,471.16,452.8,454.61,47542599.0,NVDA,
2023-10-12,467.77,476.09,463.3,469.45,48132500.0,NVDA,
2023-10-11,461.96,468.59,460.5,468.06,37813689.0,NVDA,
2023-10-10,453.1,462.59,450.88,457.98,36858208.0,NVDA,
2023-10-09,448.42,456.05,443.68,452.73,40967472.0,NVDA,
2023-10-06,441.93,457.89,440.26,457.62,43443602.0,NVDA,
2023-10-05,440.5,449.0,438.88,446.88,39348309.0,NVDA,
2023-10-04,437.42,441.43,432.9201,440.41,36182086.0,NVDA,
2023-10-03,448.08,451.3,432.46,435.17,47084954.0,NVDA,
2023-10-02,440.3,451.75,438.61,447.82,43329821.0,NVDA,
2023-09-29,438.27,441.44,433.0694,434.99,39782993.0,NVDA,
2023-09-28,424.6,434.4631,421.15,430.89,42466279.0,NVDA,
2023-09-27,423.3,428.72,416.2901,424.68,44493520.0,NVDA,
2023-09-26,420.01,428.2,416.55,419.11,40228209.0,NVDA,
2023-09-25,415.91,425.36,411.77,422.22,41909096.0,NVDA,
2023-09-22,415.72,421.15,412.31,416.1,47923631.0,NVDA,
2023-09-21,415.83,421.0,409.8,410.17,45073596.0,NVDA,
2023-09-20,436.0,439.03,422.23,422.39,36710769.0,NVDA,
2023-09-19,438.33,439.66,430.02,435.2,37306424.0,NVDA,
2023-09-18,427.48,442.42,420.0,439.66,50027079.0,NVDA,
2023-09-15,453.41,455.99,438.08,439.0,50683051.0,NVDA,
2023-09-14,459.5,459.8699,451.31,455.81,37009720.0,NVDA,
2023-09-13,446.0,459.3,445.03,454.85,39835535.0,NVDA,
2023-09-12,447.38,456.73,445.31,448.7,34925634.0,NVDA,
2023-09-11,461.48,461.63,443.12,451.78,47396555.0,NVDA,
2023-09-08,459.42,466.06,452.71,455.72,47389994.0,NVDA,
2023-09-07,455.25,463.44,451.52,462.41,43332989.0,NVDA,
2023-09-06,484.41,485.49,465.8,470.61,46866957.0,NVDA,
2023-09-05,482.23,488.5081,478.6,485.48,38265258.0,NVDA,
2023-09-01,497.62,498.0,481.416,485.09,46383030.0,NVDA,
2023-08-31,493.8,497.44,489.58,493.55,52856977.0,NVDA,
2023-08-30,490.44,499.27,484.25,492.64,73520598.0,NVDA,
2023-08-29,466.66,490.81,463.9101,487.84,70139699.0,NVDA,
2023-08-28,464.82,469.8,448.88,468.35,68519223.0,NVDA,
2023-08-25,470.12,478.05,450.24,460.18,92534052.0,NVDA,
2023-08-24,502.16,502.66,471.59,471.63,115604409.0,NVDA,
2023-08-23,458.66,472.0,452.08,471.16,77904608.0,NVDA,
2023-08-22,481.35,481.87,453.331,456.68,75720691.0,NVDA,
2023-08-21,444.94,470.65,442.22,469.67,69257337.0,NVDA,
2023-08-18,426.35,435.7799,416.6,432.99,58376787.0,NVDA,
2023-08-17,439.7,440.62,430.01,433.435,45239482.0,NVDA,
2023-08-16,445.2,446.75,434.06,434.86,52745068.0,NVDA,
2023-08-15,445.6,452.68,437.1,439.4,67651151.0,NVDA,
2023-08-14,404.86,438.0,403.11,437.53,69028583.0,NVDA,
2023-08-11,417.51,420.18,406.39,408.55,53308526.0,NVDA,
2023-08-10,421.6,435.74,418.35,423.88,49270530.0,NVDA,
2023-08-09,442.74,443.12,421.34,425.54,58644907.0,NVDA,
2023-08-08,448.53,452.42,440.5601,446.64,35384343.0,NVDA,
2023-08-07,451.11,455.4,445.6345,454.165,32215354.0,NVDA,
2023-08-04,449.85,456.42,443.93,446.8,36266618.0,NVDA,
2023-08-03,438.0,451.18,438.0,445.15,32507660.0,NVDA,
2023-08-02,458.31,458.4,433.87,442.69,53014157.0,NVDA,
2023-08-01,464.595,469.0,460.27,465.07,23927597.0,NVDA,
2023-07-31,467.54,471.3,465.0601,467.29,25105528.0,NVDA,
2023-07-28,466.68,470.27,463.81,467.5,33119424.0,NVDA,
2023-07-27,465.19,473.95,457.5,459.0,45597552.0,NVDA,
2023-07-26,460.21,460.53,446.3,454.52,36423726.0,NVDA,
2023-07-25,449.41,461.825,449.23,456.79,34808091.0,NVDA,
2023-07-24,447.31,451.09,440.4,446.12,38309974.0,NVDA,
2023-07-21,457.88,458.66,441.0,443.09,96376863.0,NVDA,
2023-07-20,465.07,470.87,450.62,455.2,53786451.0,NVDA,
2023-07-19,474.64,478.18,467.42,470.77,42750179.0,NVDA,
2023-07-18,467.01,478.9599,457.34,474.94,57019042.0,NVDA,
2023-07-17,462.89,464.96,452.6241,464.61,51048822.0,NVDA,
2023-07-14,465.8281,480.88,450.6,454.69,77207533.0,NVDA,
2023-07-13,445.18,461.55,444.92,459.77,47820369.0,NVDA,
2023-12-01,325.48,326.86,320.76,324.82,15276375.0,META,
2023-11-30,331.89,333.5,322.4037,327.15,23146387.0,META,
2023-11-29,339.69,339.9,330.78,332.2,16024497.0,META,
2023-11-28,333.4,339.375,333.4,338.99,12637245.0,META,
2023-11-27,336.18,339.9,334.2,334.7,15684454.0,META,
2023-11-24,340.13,341.8556,336.77,338.23,5467488.0,META,
2023-11-22,339.21,342.92,338.58,341.49,10715177.0,META,
2023-11-21,338.33,339.9015,335.9,336.98,12027863.0,META,
2023-11-20,334.89,341.87,334.19,339.97,16976129.0,META,
2023-11-17,330.26,335.5,329.35,335.04,14519213.0,META,
2023-11-16,329.37,334.58,326.38,334.19,18932572.0,META,
2023-11-15,337.93,338.4,330.02,332.71,14531180.0,META,
2023-11-14,334.54,338.1,333.33,336.31,17179403.0,META,
2023-11-13,326.2,332.33,325.7,329.19,16908948.0,META,
2023-11-10,319.94,329.1,319.46,328.77,19116921.0,META,
2023-11-09,319.418,324.1799,318.8,320.55,16103071.0,META,
2023-11-08,318.14,321.33,314.88,319.78,13609704.0,META,
2023-11-07,317.06,321.0,315.12,318.82,14055614.0,META,
2023-11-06,315.98,318.33,314.45,315.8,12887699.0,META,
2023-11-03,312.55,315.55,311.0167,314.6,16764315.0,META,
2023-11-02,317.3,318.82,308.33,310.87,21631820.0,META,
2023-11-01,301.85,312.74,301.85,311.85,20434580.0,META,
2023-10-31,303.31,303.68,296.86,301.27,19434168.0,META,
2023-10-30,299.09,309.3967,299.05,302.66,28435053.0,META,
2023-10-27,294.48,299.31,292.97,296.73,29596256.0,META,
2023-10-26,295.0,295.0,279.403,288.35,66684141.0,META,
2023-10-25,310.0,310.88,298.84,299.53,42192474.0,META,
2023-10-24,316.78,318.35,310.63,312.55,19525488.0,META,
2023-10-23,309.5,317.36,307.26,314.01,17796785.0,META,
2023-10-20,314.14,315.3,306.47,308.65,22312275.0,META,
2023-10-19,319.875,321.89,311.7504,312.81,18709160.0,META,
2023-10-18,321.39,325.94,315.56,316.97,16851003.0,META,
2023-10-17,318.18,324.4,317.3,324.0,16387799.0,META,
2023-10-16,318.64,321.82,315.52,321.15,16536114.0,META,
2023-10-13,323.53,325.0502,312.37,314.69,21360790.0,META,
2023-10-12,328.0,330.54,322.69,324.16,20530518.0,META,
2023-10-11,323.005,328.835,322.95,327.82,22036297.0,META,
2023-10-10,319.12,324.66,318.16,321.84,19037973.0,META,
2023-10-09,312.5,320.33,311.82,318.36,22503662.0,META,
2023-10-06,301.44,316.31,300.9148,315.43,21803856.0,META,
2023-10-05,304.625,306.208,299.5,304.79,19129957.0,META,
2023-10-04,298.725,306.9,298.5,305.58,16880484.0,META,
2023-10-03,304.26,306.77,299.64,300.94,17362250.0,META,
2023-10-02,302.74,307.18,301.63,306.82,16265571.0,META,
2023-09-29,307.38,310.64,299.36,300.21,25373695.0,META,
2023-09-28,298.935,306.3299,296.7,303.96,22167075.0,META,
2023-09-27,300.45,301.2997,286.79,297.74,36429835.0,META,
2023-09-26,297.66,300.2999,296.0101,298.96,19417161.0,META,
2023-09-25,295.64,300.95,293.7,300.83,18987014.0,META,
2023-09-22,299.3,305.38,298.27,299.08,25369592.0,META,
2023-09-21,295.7,300.2566,293.27,295.73,21319582.0,META,
2023-09-20,305.05,308.06,299.43,299.67,19379515.0,META,
2023-09-19,302.48,306.17,299.81,305.07,15931618.0,META,
2023-09-18,298.19,303.6,297.8,302.55,14234158.0,META,
2023-09-15,311.61,312.0,298.75,300.31,28131140.0,META,
2023-09-14,306.74,312.87,305.03,311.72,19343102.0,META,
2023-09-13,302.36,307.18,301.3206,305.06,13210915.0,META,
2023-09-12,306.33,308.6599,300.23,301.66,13480400.0,META,
2023-09-11,301.41,309.04,301.28,307.56,19489330.0,META,
2023-09-08,299.22,305.25,296.78,297.89,17572203.0,META,
2023-09-07,298.0,307.0499,292.22,298.67,33748737.0,META,
2023-09-06,301.71,303.3,295.66,299.17,15418092.0,META,
2023-09-05,297.02,301.39,295.51,300.15,14955989.0,META,
2023-09-01,299.37,301.74,294.47,296.38,12842257.0,META,
2023-08-31,295.8,301.1,295.66,295.89,17229865.0,META,
2023-08-30,297.17,298.29,293.43,295.1,17717024.0,META,
2023-08-29,288.585,299.15,288.18,297.99,20844522.0,META,
2023-08-28,288.0,291.45,285.8,290.26,14239285.0,META,
2023-08-25,286.13,288.386,276.03,285.5,23701443.0,META,
2023-08-24,298.5,299.46,286.64,286.75,18360882.0,META,
2023-08-23,288.5,297.4,287.67,294.24,18287001.0,META,
2023-08-22,292.55,292.9,286.75,287.6,12999913.0,META,
2023-08-21,283.45,290.5,281.85,289.9,20181475.0,META,
2023-08-18,279.03,285.69,274.38,283.25,35347925.0,META,
2023-08-17,293.05,296.05,284.95,285.09,23950089.0,META,
2023-08-16,300.195,301.08,294.28,294.29,18547741.0,META,
2023-08-15,306.14,307.23,300.03,301.95,11623613.0,META,
2023-08-14,300.98,306.21,298.25,306.19,15641921.0,META,
2023-08-11,302.57,304.72,300.36,301.64,14046250.0,META,
2023-08-10,307.94,312.339,303.87,305.74,14358897.0,META,
2023-08-09,312.88,313.63,302.85,305.21,19955783.0,META,
2023-08-08,314.4,317.89,310.11,312.64,15183532.0,META,
2023-08-07,313.23,317.07,310.46,316.56,16236504.0,META,
2023-08-04,314.96,318.41,310.2,310.73,17612762.0,META,
2023-08-03,309.93,315.9499,309.93,313.19,15215422.0,META,
2023-08-02,318.0,318.39,310.65,314.31,20461094.0,META,
2023-08-01,317.535,324.14,314.66,322.71,22889870.0,META,
2023-07-31,323.69,325.6599,317.59,318.6,25799603.0,META,
2023-07-28,316.875,326.2,314.2481,325.48,39220270.0,META,
2023-07-27,325.12,325.35,309.84,311.71,64229173.0,META,
2023-07-26,301.19,301.77,291.9,298.57,47256930.0,META,
2023-07-25,295.19,298.3,291.86,294.47,19585584.0,META,
2023-07-24,295.78,297.52,288.3001,291.61,24949405.0,META,
2023-07-21,304.57,305.46,291.2,294.26,42139259.0,META,
2023-07-20,313.5,315.54,302.22,302.52,23836876.0,META,
2023-07-19,313.03,318.68,310.52,316.01,21763688.0,META,
2023-07-18,310.875,314.2,307.6188,312.05,20764580.0,META,
2023-07-17,307.54,311.71,304.71,310.62,25323126.0,META,
2023-07-14,311.79,314.88,307.3612,308.87,23054108.0,META,
2023-07-13,313.62,316.24,310.2901,313.41,30280972.0,META,
,,,,,,BRK/A,"    ""Error Message"": ""Invalid API call. Please retry or visit the documentation (https://www.alphavantage.co/query?function=TIME_SERIES_DAILY&symbol=BRK/documentation/) for TIME_SERIES_DAILY."""
,,,,,,BRK/A,}
,,,,,,BRK/B,"    ""Error Message"": ""Invalid API call. Please retry or visit the documentation (https://www.alphavantage.co/query?function=TIME_SERIES_DAILY&symbol=BRK/documentation/) for TIME_SERIES_DAILY."""
,,,,,,BRK/B,}
2023-12-01,233.14,240.19,231.9,238.83,121331709.0,TSLA,
2023-11-30,245.14,245.22,236.91,240.08,132353196.0,TSLA,
2023-11-29,249.21,252.75,242.76,244.14,135401335.0,TSLA,
2023-11-28,236.68,247.0,234.01,246.72,148549913.0,TSLA,
2023-11-27,236.89,238.33,232.1,236.08,112031763.0,TSLA,
2023-11-24,233.75,238.75,232.33,235.45,65125203.0,TSLA,
2023-11-22,242.04,244.01,231.4,234.21,118117078.0,TSLA,
2023-11-21,235.04,243.62,233.34,241.2,122288000.0,TSLA,
2023-11-20,234.04,237.1,231.02,235.6,116562402.0,TSLA,
2023-11-17,232.0,237.39,226.54,234.3,142766234.0,TSLA,
2023-11-16,239.49,240.88,230.96,233.59,136816819.0,TSLA,
2023-11-15,239.29,246.7,236.45,242.84,150353975.0,TSLA,
2023-11-14,235.03,238.135,230.72,237.41,149771642.0,TSLA,
2023-11-13,215.6,225.4,211.6101,223.71,140447569.0,TSLA,
2023-11-10,210.03,215.38,205.69,214.65,131310128.0,TSLA,
2023-11-09,219.75,220.8,206.68,209.98,142110454.0,TSLA,
2023-11-08,223.15,224.15,217.64,222.11,106584841.0,TSLA,
2023-11-07,219.98,223.12,215.72,222.18,116900130.0,TSLA,
2023-11-06,223.98,226.32,215.0,219.27,117335820.0,TSLA,
2023-11-03,221.15,226.3701,218.4,219.96,119534790.0,TSLA,
2023-11-02,212.97,219.2,211.45,218.51,125987621.0,TSLA,
2023-11-01,204.04,205.99,197.85,205.66,121661656.0,TSLA,
2023-10-31,196.12,202.8,194.07,200.84,118068273.0,TSLA,
2023-10-30,209.28,210.88,194.67,197.36,136448167.0,TSLA,
2023-10-27,210.6,212.41,205.77,207.3,94881173.0,TSLA,
2023-10-26,211.32,214.8,204.88,205.76,115112635.0,TSLA,
2023-10-25,215.88,220.1,212.2,212.42,107065087.0,TSLA,
2023-10-24,216.5,222.05,214.11,216.52,118231113.0,TSLA,
2023-10-23,210.0,216.98,202.51,212.08,150683368.0,TSLA,
2023-10-20,217.01,218.8606,210.42,211.99,138010095.0,TSLA,
2023-10-19,225.95,230.61,216.78,220.11,170772713.0,TSLA,
2023-10-18,252.7,254.63,242.08,242.68,125147846.0,TSLA,
2023-10-17,250.1,257.183,247.08,254.85,93562909.0,TSLA,
2023-10-16,250.05,255.3999,248.48,253.92,88917176.0,TSLA,
2023-10-13,258.9,259.6,250.22,251.12,102296786.0,TSLA,
2023-10-12,262.92,265.41,256.6307,258.87,111508114.0,TSLA,
2023-10-11,266.2,268.6,260.9,262.99,103706266.0,TSLA,
2023-10-10,257.75,268.94,257.65,263.62,122656030.0,TSLA,
2023-10-09,255.31,261.36,252.05,259.67,101377947.0,TSLA,
2023-10-06,253.98,261.65,250.65,260.53,118121812.0,TSLA,
2023-10-05,260.0,263.6,256.25,260.05,119159214.0,TSLA,
2023-10-04,248.14,261.86,247.6,261.16,129721567.0,TSLA,
2023-10-03,248.61,250.02,244.45,246.53,101985305.0,TSLA,
2023-10-02,244.81,254.2799,242.62,251.6,123810402.0,TSLA,
2023-09-29,250.0,254.77,246.35,250.22,128522729.0,TSLA,
2023-09-28,240.02,247.55,238.65,246.38,117058870.0,TSLA,
2023-09-27,244.262,245.33,234.58,240.5,136597184.0,TSLA,
2023-09-26,242.98,249.55,241.6601,244.12,101993631.0,TSLA,
2023-09-25,243.38,247.1,238.31,246.99,104636557.0,TSLA,
2023-09-22,257.4,257.7888,244.48,244.88,127524083.0,TSLA,
2023-09-21,257.85,260.86,254.21,255.7,119951516.0,TSLA,
2023-09-20,267.04,273.93,262.4606,262.59,122514643.0,TSLA,
2023-09-19,264.35,267.85,261.2,266.5,103704040.0,TSLA,
2023-09-18,271.16,271.44,263.7601,265.28,101543305.0,TSLA,
2023-09-15,277.55,278.98,271.0,274.39,133692313.0,TSLA,
2023-09-14,271.32,276.7094,270.42,276.04,107709842.0,TSLA,
2023-09-13,270.07,274.98,268.1,271.3,111673737.0,TSLA,
2023-09-12,270.76,278.39,266.6,267.48,135999866.0,TSLA,
2023-09-11,264.27,274.85,260.61,273.58,174667852.0,TSLA,
2023-09-08,251.22,256.52,246.67,248.5,118559635.0,TSLA,
2023-09-07,245.07,252.81,243.265,251.49,115312886.0,TSLA,
2023-09-06,255.135,255.39,245.06,251.92,116959759.0,TSLA,
2023-09-05,245.0,258.0,244.86,256.49,129469565.0,TSLA,
2023-09-01,257.26,259.0794,242.01,245.01,132541640.0,TSLA,
2023-08-31,255.98,261.18,255.05,258.08,108861698.0,TSLA,
2023-08-30,254.2,260.51,250.59,256.9,121988437.0,TSLA,
2023-08-29,238.58,257.48,237.77,257.18,134047603.0,TSLA,
2023-08-28,242.58,244.38,235.35,238.82,107673727.0,TSLA,
2023-08-25,231.31,239.0,230.35,238.59,106612231.0,TSLA,
2023-08-24,238.66,238.92,228.1801,230.04,99777432.0,TSLA,
2023-08-23,229.34,238.98,229.29,236.86,101077635.0,TSLA,
2023-08-22,240.25,240.82,229.55,233.19,130597886.0,TSLA,
2023-08-21,221.5512,232.1343,220.58,231.28,135702671.0,TSLA,
2023-08-18,214.12,217.58,212.36,215.49,136276584.0,TSLA,
2023-08-17,226.06,226.74,218.83,219.22,120718417.0,TSLA,
2023-08-16,228.02,233.97,225.38,225.6,112484520.0,TSLA,
2023-08-15,238.73,240.5,232.61,232.96,88197599.0,TSLA,
2023-08-14,235.7,240.66,233.75,239.76,98595331.0,TSLA,
2023-08-11,241.77,243.79,238.02,242.65,99038642.0,TSLA,
2023-08-10,245.4,251.8,243.0,245.34,109498608.0,TSLA,
2023-08-09,250.87,251.1,241.9,242.19,101596324.0,TSLA,
2023-08-08,247.45,250.92,245.01,249.7,96642183.0,TSLA,
2023-08-07,251.45,253.6511,242.76,251.45,111097943.0,TSLA,
2023-08-04,260.97,264.77,253.11,253.86,99539907.0,TSLA,
2023-08-03,252.04,260.49,252.0,259.32,97829545.0,TSLA,
2023-08-02,255.57,259.52,250.49,254.11,101752865.0,TSLA,
2023-08-01,266.26,266.47,260.25,261.07,83645720.0,TSLA,
2023-07-31,267.48,269.08,263.78,267.43,84582172.0,TSLA,
2023-07-28,259.86,267.25,258.2312,266.44,111446026.0,TSLA,
2023-07-27,268.31,269.13,255.3,255.71,103697263.0,TSLA,
2023-07-26,263.25,268.04,261.75,264.35,95856177.0,TSLA,
2023-07-25,272.38,272.9,265.0,265.28,112757327.0,TSLA,
